epoch,threshold,target_accuracy,pseudo_accuracy,coverage,reliable_count,target_count,reliability_mean,alignment_active
3.0,0.8,0.5532311923001375,0.8331189710610932,0.3054409742683166,3110.0,10182.0,0.6015186339054799,0.0
3.0,0.85,0.5532311923001375,0.831979200519987,0.3021999607149872,3077.0,10182.0,0.6015186339054799,0.0
3.0,0.9,0.5532311923001375,0.830976652416968,0.2986643095659006,3041.0,10182.0,0.6015186339054799,0.0
3.0,0.95,0.5532311923001375,0.8301196808510638,0.2954232960125712,3008.0,10182.0,0.6015186339054799,0.0
3.0,1.0,0.5532311923001375,nan,0.0,0.0,10182.0,0.6015186339054799,0.0
4.0,0.0,0.594382243174229,0.5581418188960912,1.0,10182.0,10182.0,0.6307197220709838,0.0
4.0,0.05,0.594382243174229,0.5581418188960912,1.0,10182.0,10182.0,0.6307197220709838,0.0
4.0,0.1,0.594382243174229,0.5579795597484277,0.9994107248084856,10176.0,10182.0,0.6307197220709838,0.0
4.0,0.15,0.594382243174229,0.5578137332280979,0.9954822235317227,10136.0,10182.0,0.6307197220709838,0.0
4.0,0.2,0.594382243174229,0.5596284458649621,0.9833038695737576,10012.0,10182.0,0.6307197220709838,0.0
4.0,0.25,0.594382243174229,0.5635291725960561,0.966214889019839,9838.0,10182.0,0.6307197220709838,0.0
4.0,0.3,0.594382243174229,0.5665118243243243,0.9302691023374583,9472.0,10182.0,0.6307197220709838,0.0
4.0,0.35,0.594382243174229,0.5710221054935435,0.8974661166764879,9138.0,10182.0,0.6307197220709838,0.0
4.0,0.4,0.594382243174229,0.5749798595925883,0.8533686898448242,8689.0,10182.0,0.6307197220709838,0.0
4.0,0.45,0.594382243174229,0.6090215845935117,0.7598703594578669,7737.0,10182.0,0.6307197220709838,0.0
4.0,0.5,0.594382243174229,0.7295633775726101,0.5106069534472599,5199.0,10182.0,0.6307197220709838,0.0
4.0,0.55,0.594382243174229,0.794458915462941,0.4147515222942447,4223.0,10182.0,0.6307197220709838,0.0
4.0,0.6,0.594382243174229,0.8250069003588186,0.35582400314280105,3623.0,10182.0,0.6307197220709838,0.0
4.0,0.65,0.594382243174229,0.8336172629187961,0.34590453741897464,3522.0,10182.0,0.6307197220709838,0.0
4.0,0.7,0.594382243174229,0.8337639965546942,0.34207424867413083,3483.0,10182.0,0.6307197220709838,0.0
4.0,0.75,0.594382243174229,0.837452747891829,0.3377528972696916,3439.0,10182.0,0.6307197220709838,0.0
4.0,0.8,0.594382243174229,0.8376623376623377,0.3327440581418189,3388.0,10182.0,0.6307197220709838,0.0
4.0,0.85,0.594382243174229,0.8397855866587254,0.3297976821842467,3358.0,10182.0,0.6307197220709838,0.0
4.0,0.9,0.594382243174229,0.8406278297615454,0.3253781182478884,3313.0,10182.0,0.6307197220709838,0.0
4.0,0.95,0.594382243174229,0.8431311881188119,0.31742290316244354,3232.0,10182.0,0.6307197220709838,0.0
4.0,1.0,0.594382243174229,nan,0.0,0.0,10182.0,0.6307197220709838,0.0
5.0,0.0,0.6478098605382047,0.6468277352190139,1.0,10182.0,10182.0,0.8497332764203704,0.0
5.0,0.05,0.6478098605382047,0.6468277352190139,1.0,10182.0,10182.0,0.8497332764203704,0.0
5.0,0.1,0.6478098605382047,0.6469026548672566,0.9988214496169712,10170.0,10182.0,0.8497332764203704,0.0
5.0,0.15,0.6478098605382047,0.6474415853297841,0.9961697112551562,10143.0,10182.0,0.8497332764203704,0.0
5.0,0.2,0.6478098605382047,0.6495438318127728,0.9903751718719308,10084.0,10182.0,0.8497332764203704,0.0
5.0,0.25,0.6478098605382047,0.6509264793783622,0.9858573954036535,10038.0,10182.0,0.8497332764203704,0.0
5.0,0.3,0.6478098605382047,0.6535448885318337,0.9780003928501276,9958.0,10182.0,0.8497332764203704,0.0
5.0,0.35,0.6478098605382047,0.6569625407166124,0.9648399135729719,9824.0,10182.0,0.8497332764203704,0.0
5.0,0.4,0.6478098605382047,0.6621185293198625,0.9429385189550187,9601.0,10182.0,0.8497332764203704,0.0
5.0,0.45,0.6478098605382047,0.6670552082229522,0.9268316637202907,9437.0,10182.0,0.8497332764203704,0.0
5.0,0.5,0.6478098605382047,0.6716011755741809,0.9022785307405224,9187.0,10182.0,0.8497332764203704,0.0
5.0,0.55,0.6478098605382047,0.6787436904094223,0.8755647220585346,8915.0,10182.0,0.8497332764203704,0.0
5.0,0.6,0.6478098605382047,0.6851787972864206,0.8541543901001768,8697.0,10182.0,0.8497332764203704,0.0
5.0,0.65,0.6478098605382047,0.6861538461538461,0.8298958947161658,8450.0,10182.0,0.8497332764203704,0.0
5.0,0.7,0.6478098605382047,0.7153396082421776,0.7721469259477509,7862.0,10182.0,0.8497332764203704,0.0
5.0,0.75,0.6478098605382047,0.7225488855462874,0.7182282459241799,7313.0,10182.0,0.8497332764203704,0.0
5.0,0.8,0.6478098605382047,0.7254929380506223,0.7023178157532901,7151.0,10182.0,0.8497332764203704,0.0
5.0,0.85,0.6478098605382047,0.7262514220705347,0.6906305244549205,7032.0,10182.0,0.8497332764203704,0.0
5.0,0.9,0.6478098605382047,0.7310589277802393,0.6649970536240424,6771.0,10182.0,0.8497332764203704,0.0
5.0,0.95,0.6478098605382047,0.7282648235722081,0.5399725004910627,5498.0,10182.0,0.8497332764203704,0.0
5.0,1.0,0.6478098605382047,nan,0.0,0.0,10182.0,0.8497332764203704,0.0
6.0,0.0,0.7082105676684345,0.6983893144765272,1.0,10182.0,10182.0,0.8871274963248118,0.0
6.0,0.05,0.7082105676684345,0.6983893144765272,1.0,10182.0,10182.0,0.8871274963248118,0.0
6.0,0.1,0.7082105676684345,0.6984766584766585,0.9993125122765665,10175.0,10182.0,0.8871274963248118,0.0
6.0,0.15,0.7082105676684345,0.6989564874975389,0.9976428992339422,10158.0,10182.0,0.8871274963248118,0.0
6.0,0.2,0.7082105676684345,0.7004845248689805,0.993223335297584,10113.0,10182.0,0.8871274963248118,0.0
6.0,0.25,0.7082105676684345,0.7015267937331604,0.9841877823610292,10021.0,10182.0,0.8871274963248118,0.0
6.0,0.3,0.7082105676684345,0.7025278058645096,0.9713219406796307,9890.0,10182.0,0.8871274963248118,0.0
6.0,0.35,0.7082105676684345,0.7033190796171859,0.9646434885091337,9822.0,10182.0,0.8871274963248118,0.0
6.0,0.4,0.7082105676684345,0.7030558699454676,0.9545275977214692,9719.0,10182.0,0.8871274963248118,0.0
6.0,0.45,0.7082105676684345,0.7032400589101621,0.9336083284227067,9506.0,10182.0,0.8871274963248118,0.0
6.0,0.5,0.7082105676684345,0.7060339274210865,0.9147515222942447,9314.0,10182.0,0.8871274963248118,0.0
6.0,0.55,0.7082105676684345,0.7095644561173123,0.8974661166764879,9138.0,10182.0,0.8871274963248118,0.0
6.0,0.6,0.7082105676684345,0.7118832832163938,0.8818503241013553,8979.0,10182.0,0.8871274963248118,0.0
6.0,0.65,0.7082105676684345,0.718491260349586,0.8540561775682577,8696.0,10182.0,0.8871274963248118,0.0
6.0,0.7,0.7082105676684345,0.7314020028612304,0.8238067177371833,8388.0,10182.0,0.8871274963248118,0.0
6.0,0.75,0.7082105676684345,0.7459687422475813,0.7917894323315655,8062.0,10182.0,0.8871274963248118,0.0
6.0,0.8,0.7082105676684345,0.7598051781594463,0.7662541740326065,7802.0,10182.0,0.8871274963248118,0.0
6.0,0.85,0.7082105676684345,0.7659546586292754,0.7494598310744451,7631.0,10182.0,0.8871274963248118,0.0
6.0,0.9,0.7082105676684345,0.7718524458700882,0.7348261638185032,7482.0,10182.0,0.8871274963248118,0.0
6.0,0.95,0.7082105676684345,0.7805883970305196,0.7143979571793361,7274.0,10182.0,0.8871274963248118,0.0
6.0,1.0,0.7082105676684345,nan,0.0,0.0,10182.0,0.8871274963248118,0.0
7.0,0.0,0.7133176193282262,0.7076212924769201,1.0,10182.0,10182.0,0.8811816910833875,0.0
7.0,0.05,0.7133176193282262,0.7076907965818682,0.9999017874680809,10181.0,10182.0,0.8811816910833875,0.0
7.0,0.1,0.7133176193282262,0.7081777078828386,0.9992142997446474,10174.0,10182.0,0.8811816910833875,0.0
7.0,0.15,0.7133176193282262,0.7094674556213018,0.995875073659399,10140.0,10182.0,0.8811816910833875,0.0
7.0,0.2,0.7133176193282262,0.7122730429606112,0.9898841092123355,10079.0,10182.0,0.8811816910833875,0.0
7.0,0.25,0.7133176193282262,0.714813704924583,0.9832056570418385,10011.0,10182.0,0.8811816910833875,0.0
7.0,0.3,0.7133176193282262,0.7178247734138973,0.9752504419563937,9930.0,10182.0,0.8811816910833875,0.0
7.0,0.35,0.7133176193282262,0.7205566356287731,0.9598310744450992,9773.0,10182.0,0.8811816910833875,0.0
7.0,0.4,0.7133176193282262,0.7267714077619395,0.9439206442742094,9611.0,10182.0,0.8811816910833875,0.0
7.0,0.45,0.7133176193282262,0.7335515893969796,0.9299744647417011,9469.0,10182.0,0.8811816910833875,0.0
7.0,0.5,0.7133176193282262,0.7446015565055355,0.8959929286977019,9123.0,10182.0,0.8811816910833875,0.0
7.0,0.55,0.7133176193282262,0.7438667566959262,0.8727165586328816,8886.0,10182.0,0.8811816910833875,0.0
7.0,0.6,0.7133176193282262,0.7415005861664713,0.8377528972696916,8530.0,10182.0,0.8811816910833875,0.0
7.0,0.65,0.7133176193282262,0.7670202269363592,0.7963072087998428,8108.0,10182.0,0.8811816910833875,0.0
7.0,0.7,0.7133176193282262,0.7671284634760706,0.7798075034374387,7940.0,10182.0,0.8811816910833875,0.0
7.0,0.75,0.7133176193282262,0.7693869780428988,0.7738165389903752,7879.0,10182.0,0.8811816910833875,0.0
7.0,0.8,0.7133176193282262,0.7703599693643094,0.7693969750540169,7834.0,10182.0,0.8811816910833875,0.0
7.0,0.85,0.7133176193282262,0.7701400488243608,0.7643881359261442,7783.0,10182.0,0.8811816910833875,0.0
7.0,0.9,0.7133176193282262,0.7716464202636341,0.7599685719897858,7738.0,10182.0,0.8811816910833875,0.0
7.0,0.95,0.7133176193282262,0.7724700618502435,0.7463170300530347,7599.0,10182.0,0.8811816910833875,0.0
7.0,1.0,0.7133176193282262,nan,0.0,0.0,10182.0,0.8811816910833875,0.0
8.0,0.0,0.7158711451581222,0.7216656845413475,1.0,10182.0,10182.0,0.916924926578381,0.0
8.0,0.05,0.7158711451581222,0.7217365681170809,0.9999017874680809,10181.0,10182.0,0.916924926578381,0.0
8.0,0.1,0.7158711451581222,0.7218946540880503,0.9994107248084856,10176.0,10182.0,0.916924926578381,0.0
8.0,0.15,0.7158711451581222,0.7220255653883972,0.9988214496169712,10170.0,10182.0,0.916924926578381,0.0
8.0,0.2,0.7158711451581222,0.7230056207474608,0.995973286191318,10141.0,10182.0,0.916924926578381,0.0
8.0,0.25,0.7158711451581222,0.7235498264749628,0.9904733844038499,10085.0,10182.0,0.916924926578381,0.0
8.0,0.3,0.7158711451581222,0.7247011952191235,0.9860538204674917,10040.0,10182.0,0.916924926578381,0.0
8.0,0.35,0.7158711451581222,0.7286290322580645,0.9742683166372029,9920.0,10182.0,0.916924926578381,0.0
8.0,0.4,0.7158711451581222,0.7316849816849816,0.9652327637006483,9828.0,10182.0,0.916924926578381,0.0
8.0,0.45,0.7158711451581222,0.7346813096582162,0.956884698487527,9743.0,10182.0,0.916924926578381,0.0
8.0,0.5,0.7158711451581222,0.7366297713871935,0.9494205460616775,9667.0,10182.0,0.916924926578381,0.0
8.0,0.55,0.7158711451581222,0.7389306599832915,0.9404832056570418,9576.0,10182.0,0.916924926578381,0.0
8.0,0.6,0.7158711451581222,0.7456647398843931,0.9175014731879788,9342.0,10182.0,0.916924926578381,0.0
8.0,0.65,0.7158711451581222,0.7476045541652576,0.8712433706540955,8871.0,10182.0,0.916924926578381,0.0
8.0,0.7,0.7158711451581222,0.7499130837872291,0.8474759379296798,8629.0,10182.0,0.916924926578381,0.0
8.0,0.75,0.7158711451581222,0.7519981194170193,0.835592221567472,8508.0,10182.0,0.916924926578381,0.0
8.0,0.8,0.7158711451581222,0.7514574657941702,0.8254763307798075,8405.0,10182.0,0.916924926578381,0.0
8.0,0.85,0.7158711451581222,0.753980605770382,0.8203692791200157,8353.0,10182.0,0.916924926578381,0.0
8.0,0.9,0.7158711451581222,0.7566553727008712,0.8116283637792182,8264.0,10182.0,0.916924926578381,0.0
8.0,0.95,0.7158711451581222,0.7653353241259176,0.7893341190335886,8037.0,10182.0,0.916924926578381,0.0
8.0,1.0,0.7158711451581222,nan,0.0,0.0,10182.0,0.916924926578381,0.0
9.0,0.0,0.7029070909448045,0.7125319190728737,1.0,10182.0,10182.0,0.9212104045879077,0.0
9.0,0.05,0.7029070909448045,0.7125319190728737,1.0,10182.0,10182.0,0.9212104045879077,0.0
9.0,0.1,0.7029070909448045,0.7125319190728737,1.0,10182.0,10182.0,0.9212104045879077,0.0
9.0,0.15,0.7029070909448045,0.7125442390876917,0.9990178746808093,10172.0,10182.0,0.9212104045879077,0.0
9.0,0.2,0.7029070909448045,0.7130469057942451,0.9966607739147515,10148.0,10182.0,0.9212104045879077,0.0
9.0,0.25,0.7029070909448045,0.7139040079168728,0.9924376350422314,10105.0,10182.0,0.9212104045879077,0.0
9.0,0.3,0.7029070909448045,0.7148277583624563,0.9835985071695148,10015.0,10182.0,0.9212104045879077,0.0
9.0,0.35,0.7029070909448045,0.7189238393850511,0.9710273030838735,9887.0,10182.0,0.9212104045879077,0.0
9.0,0.4,0.7029070909448045,0.7238183503243745,0.9537418974661167,9711.0,10182.0,0.9212104045879077,0.0
9.0,0.45,0.7029070909448045,0.7253236664940446,0.9482419956786486,9655.0,10182.0,0.9212104045879077,0.0
9.0,0.5,0.7029070909448045,0.726420986883198,0.943429581614614,9606.0,10182.0,0.9212104045879077,0.0
9.0,0.55,0.7029070909448045,0.7278149853495186,0.9385189550186603,9556.0,10182.0,0.9212104045879077,0.0
9.0,0.6,0.7029070909448045,0.7285353535353535,0.9334119033588686,9504.0,10182.0,0.9212104045879077,0.0
9.0,0.65,0.7029070909448045,0.7326329331046312,0.9161264977411118,9328.0,10182.0,0.9212104045879077,0.0
9.0,0.7,0.7029070909448045,0.7327047597409974,0.8645649184835985,8803.0,10182.0,0.9212104045879077,0.0
9.0,0.75,0.7029070909448045,0.7363679468942627,0.8285209192692987,8436.0,10182.0,0.9212104045879077,0.0
9.0,0.8,0.7029070909448045,0.7367857142857143,0.8249852681202121,8400.0,10182.0,0.9212104045879077,0.0
9.0,0.85,0.7029070909448045,0.7373205741626794,0.8210567668434492,8360.0,10182.0,0.9212104045879077,0.0
9.0,0.9,0.7029070909448045,0.7381095725466587,0.8156550775879002,8305.0,10182.0,0.9212104045879077,0.0
9.0,0.95,0.7029070909448045,0.7398660986001218,0.8068159497151837,8215.0,10182.0,0.9212104045879077,0.0
9.0,1.0,0.7029070909448045,nan,0.0,0.0,10182.0,0.9212104045879077,0.0
10.0,0.0,0.7120408564132783,0.7162639952857984,1.0,10182.0,10182.0,0.90623468968617,0.0
10.0,0.05,0.7120408564132783,0.7162639952857984,1.0,10182.0,10182.0,0.90623468968617,0.0
10.0,0.1,0.7120408564132783,0.7162932389937107,0.9994107248084856,10176.0,10182.0,0.90623468968617,0.0
10.0,0.15,0.7120408564132783,0.7166601101494886,0.998625024553133,10168.0,10182.0,0.90623468968617,0.0
10.0,0.2,0.7120408564132783,0.7174384236453202,0.9968571989785897,10150.0,10182.0,0.90623468968617,0.0
10.0,0.25,0.7120408564132783,0.7188798733425688,0.9925358475741505,10106.0,10182.0,0.90623468968617,0.0
10.0,0.3,0.7120408564132783,0.7206132879045997,0.9800628560204282,9979.0,10182.0,0.90623468968617,0.0
10.0,0.35,0.7120408564132783,0.7246257945458273,0.9579650363386368,9754.0,10182.0,0.90623468968617,0.0
10.0,0.4,0.7120408564132783,0.7253945182724253,0.94598310744451,9632.0,10182.0,0.90623468968617,0.0
10.0,0.45,0.7120408564132783,0.7262937794040774,0.9394028678059321,9565.0,10182.0,0.90623468968617,0.0
10.0,0.5,0.7120408564132783,0.7298323315406517,0.931349440188568,9483.0,10182.0,0.90623468968617,0.0
10.0,0.55,0.7120408564132783,0.7307161803713528,0.9256531133372619,9425.0,10182.0,0.90623468968617,0.0
10.0,0.6,0.7120408564132783,0.7316231946540203,0.9112158711451581,9278.0,10182.0,0.90623468968617,0.0
10.0,0.65,0.7120408564132783,0.7299444003177125,0.8655470438027892,8813.0,10182.0,0.90623468968617,0.0
10.0,0.7,0.7120408564132783,0.7378594439804319,0.8231192300137498,8381.0,10182.0,0.90623468968617,0.0
10.0,0.75,0.7120408564132783,0.7387647200192261,0.8173246906305245,8322.0,10182.0,0.90623468968617,0.0
10.0,0.8,0.7120408564132783,0.7389626055488541,0.8141818896091141,8290.0,10182.0,0.90623468968617,0.0
10.0,0.85,0.7120408564132783,0.7415259460125724,0.7967982714594383,8113.0,10182.0,0.90623468968617,0.0
10.0,0.9,0.7120408564132783,0.743808925204274,0.7812806914162247,7955.0,10182.0,0.90623468968617,0.0
10.0,0.95,0.7120408564132783,0.7440559440559441,0.7724415635435081,7865.0,10182.0,0.90623468968617,0.0
10.0,1.0,0.7120408564132783,nan,0.0,0.0,10182.0,0.90623468968617,0.0
11.0,0.0,0.6967197014339029,0.7026124533490473,1.0,10182.0,10182.0,0.8911873255509674,0.0
11.0,0.05,0.6967197014339029,0.7026124533490473,1.0,10182.0,10182.0,0.8911873255509674,0.0
11.0,0.1,0.6967197014339029,0.7026522593320236,0.9998035749361619,10180.0,10182.0,0.8911873255509674,0.0
11.0,0.15,0.6967197014339029,0.7028992628992629,0.9993125122765665,10175.0,10182.0,0.8911873255509674,0.0
11.0,0.2,0.6967197014339029,0.7037219377707759,0.9974464741701041,10156.0,10182.0,0.8911873255509674,0.0
11.0,0.25,0.6967197014339029,0.7053006329113924,0.9931251227656649,10112.0,10182.0,0.8911873255509674,0.0
11.0,0.3,0.6967197014339029,0.7175101214574898,0.97033981536044,9880.0,10182.0,0.8911873255509674,0.0
11.0,0.35,0.6967197014339029,0.7206048760415595,0.9547240227853074,9721.0,10182.0,0.8911873255509674,0.0
11.0,0.4,0.6967197014339029,0.7211288139123191,0.9431349440188568,9603.0,10182.0,0.8911873255509674,0.0
11.0,0.45,0.6967197014339029,0.722659117122785,0.936652916912198,9537.0,10182.0,0.8911873255509674,0.0
11.0,0.5,0.6967197014339029,0.7264050901378579,0.9261441759968572,9430.0,10182.0,0.8911873255509674,0.0
11.0,0.55,0.6967197014339029,0.7332899305555556,0.9051266941661756,9216.0,10182.0,0.8911873255509674,0.0
11.0,0.6,0.6967197014339029,0.7322294500295683,0.8303869573757612,8455.0,10182.0,0.8911873255509674,0.0
11.0,0.65,0.6967197014339029,0.733061028351754,0.8175211156943626,8324.0,10182.0,0.8911873255509674,0.0
11.0,0.7,0.6967197014339029,0.7352869352869353,0.8043606364172068,8190.0,10182.0,0.8911873255509674,0.0
11.0,0.75,0.6967197014339029,0.7367838701745758,0.7988607346297387,8134.0,10182.0,0.8911873255509674,0.0
11.0,0.8,0.6967197014339029,0.7373562507728453,0.7942447456295423,8087.0,10182.0,0.8911873255509674,0.0
11.0,0.85,0.6967197014339029,0.7386646736422521,0.788450206246317,8028.0,10182.0,0.8911873255509674,0.0
11.0,0.9,0.6967197014339029,0.7439195212020884,0.7712630131604793,7853.0,10182.0,0.8911873255509674,0.0
11.0,0.95,0.6967197014339029,0.7447510893965403,0.7437635042231389,7573.0,10182.0,0.8911873255509674,0.0
11.0,1.0,0.6967197014339029,nan,0.0,0.0,10182.0,0.8911873255509674,0.0
12.0,0.0,0.7083087802003536,0.7091926929876252,1.0,10182.0,10182.0,0.8926368904161186,0.0
12.0,0.05,0.7083087802003536,0.7091926929876252,1.0,10182.0,10182.0,0.8926368904161186,0.0
12.0,0.1,0.7083087802003536,0.7094017094017094,0.9997053624042428,10179.0,10182.0,0.8926368904161186,0.0
12.0,0.15,0.7083087802003536,0.709959689312752,0.9989196621488902,10171.0,10182.0,0.8926368904161186,0.0
12.0,0.2,0.7083087802003536,0.7110344827586207,0.9968571989785897,10150.0,10182.0,0.8926368904161186,0.0
12.0,0.25,0.7083087802003536,0.712492587467879,0.9937143979571793,10118.0,10182.0,0.8926368904161186,0.0
12.0,0.3,0.7083087802003536,0.7186841841339886,0.9792771557650756,9971.0,10182.0,0.8926368904161186,0.0
12.0,0.35,0.7083087802003536,0.7195097244732577,0.9695541151050874,9872.0,10182.0,0.8926368904161186,0.0
12.0,0.4,0.7083087802003536,0.720204081632653,0.9624828128069142,9800.0,10182.0,0.8926368904161186,0.0
12.0,0.45,0.7083087802003536,0.7209111430330392,0.9571793360832842,9746.0,10182.0,0.8926368904161186,0.0
12.0,0.5,0.7083087802003536,0.7228752730677208,0.9441170693380475,9613.0,10182.0,0.8926368904161186,0.0
12.0,0.55,0.7083087802003536,0.7222656686403753,0.8791003732076212,8951.0,10182.0,0.8926368904161186,0.0
12.0,0.6,0.7083087802003536,0.725487848677122,0.8203692791200157,8353.0,10182.0,0.8926368904161186,0.0
12.0,0.65,0.7083087802003536,0.7254973313925279,0.8096641131408367,8244.0,10182.0,0.8926368904161186,0.0
12.0,0.7,0.7083087802003536,0.72648835202761,0.7967982714594383,8113.0,10182.0,0.8926368904161186,0.0
12.0,0.75,0.7083087802003536,0.7283489096573209,0.7881555686505598,8025.0,10182.0,0.8926368904161186,0.0
